,date,article_id,source
76,2016-12-17T11:57:45Z,1612.05740v1,arXiv
77,2016-12-17T13:36:33Z,1612.05756v1,arXiv
78,2016-12-18T18:44:49Z,1612.05971v3,arXiv
79,2016-12-18T21:51:10Z,1612.06000v1,arXiv
80,2016-12-18T23:02:02Z,1612.06007v2,arXiv
81,2016-12-19T01:09:23Z,1612.06018v2,arXiv
82,2016-12-19T04:01:55Z,1612.06038v1,arXiv
83,2016-12-19T04:23:22Z,1612.06043v4,arXiv
84,2016-12-19T07:06:34Z,1612.06062v1,arXiv
85,2016-12-19T13:36:09Z,1612.06174v1,arXiv
86,2016-12-19T14:24:23Z,1612.06195v1,arXiv
87,2016-12-19T20:40:19Z,1612.06340v2,arXiv
88,2016-12-19T20:56:04Z,1612.06370v2,arXiv
89,2016-12-20T01:23:18Z,1612.06476v2,arXiv
90,2016-12-20T04:54:49Z,1612.06505v4,arXiv
91,2016-12-20T06:56:12Z,1612.06528v1,arXiv
92,2016-12-20T10:22:37Z,1612.06589v1,arXiv
93,2016-12-20T15:24:46Z,1612.06704v1,arXiv
94,2016-12-20T18:02:56Z,1612.07186v1,arXiv
95,2016-12-20T21:40:40Z,1612.06890v1,arXiv
96,2016-12-20T23:09:40Z,1612.06915v2,arXiv
97,2016-12-21T03:24:26Z,1612.06962v2,arXiv
98,2016-12-21T09:29:09Z,1612.07025v2,arXiv
99,2016-12-21T11:16:50Z,1612.07059v1,arXiv
100,2016-12-21T14:31:47Z,1612.07139v4,arXiv
101,2016-12-21T14:36:29Z,1612.07603v2,arXiv
102,2016-12-21T19:45:13Z,1612.07294v1,arXiv
103,2016-12-21T20:01:37Z,1612.07725v3,arXiv
104,2016-12-22T10:00:38Z,1612.07512v2,arXiv
105,2016-12-22T10:45:33Z,1612.07536v1,arXiv
106,2016-12-22T11:30:35Z,1612.07548v1,arXiv
107,2016-12-22T11:50:47Z,1612.07555v1,arXiv
108,2016-12-22T12:56:07Z,1612.08657v1,arXiv
109,2016-12-22T13:20:02Z,1612.07589v1,arXiv
110,2016-12-22T14:03:21Z,1612.07601v1,arXiv
111,2016-12-22T14:08:08Z,1612.07602v4,arXiv
112,2016-12-22T14:50:40Z,1612.07625v5,arXiv
113,2016-12-22T19:57:35Z,1612.07771v3,arXiv
114,2016-12-22T23:28:47Z,1612.07837v2,arXiv
115,2016-12-22T23:31:35Z,1612.07838v1,arXiv
116,2016-12-23T00:31:30Z,1612.07843v1,arXiv
117,2016-12-23T08:03:20Z,1612.07896v1,arXiv
118,2016-12-23T10:16:26Z,1612.07919v2,arXiv
119,2016-12-23T17:36:22Z,1612.08048v2,arXiv
120,2016-12-23T22:51:09Z,1612.08109v1,arXiv
121,2016-12-24T14:13:45Z,1612.08733v1,arXiv
122,2016-12-27T09:14:16Z,1612.08544v2,arXiv
123,2016-12-27T09:54:07Z,1612.08555v1,arXiv
124,2016-12-27T13:52:56Z,1612.08633v1,arXiv
125,2016-12-28T00:50:16Z,1612.08777v2,arXiv
126,2016-12-28T06:47:15Z,1612.08810v3,arXiv
127,2016-12-28T08:46:21Z,1612.08825v1,arXiv
128,2016-12-28T10:24:42Z,1612.08843v4,arXiv
129,2016-12-28T10:35:05Z,1612.08845v1,arXiv
130,2016-12-28T16:11:40Z,1612.08914v1,arXiv
131,2016-12-28T19:53:08Z,1612.08967v1,arXiv
132,2016-12-29T03:20:33Z,1612.09030v2,arXiv
133,2016-12-29T11:47:23Z,1612.09106v3,arXiv
134,2016-12-29T13:16:22Z,1612.09134v1,arXiv
135,2016-12-29T14:32:51Z,1612.09158v1,arXiv
136,2016-12-29T17:14:05Z,1612.09205v1,arXiv
137,2016-12-29T17:36:05Z,1612.09212v1,arXiv
138,2016-12-29T19:17:31Z,1612.09251v1,arXiv
139,2016-12-30T09:31:17Z,1612.09433v1,arXiv
140,2016-12-30T11:51:14Z,1612.09465v1,arXiv
141,2016-12-30T17:39:19Z,1612.09542v2,arXiv
142,2016-12-30T20:45:28Z,1612.09591v1,arXiv
143,2016-12-30T20:46:22Z,1612.09592v1,arXiv
144,2016-12-30T20:48:33Z,1612.09593v1,arXiv
145,2016-12-30T20:56:41Z,1612.09596v1,arXiv
146,2016-12-30T21:00:02Z,1701.00008v3,arXiv
147,2016-12-30T21:04:22Z,1701.00001v1,arXiv
148,2016-12-30T21:18:01Z,1701.00016v1,arXiv
149,2016-12-31T00:40:17Z,1701.00040v1,arXiv
150,2016-12-31T09:19:52Z,1701.00077v1,arXiv
151,2016-12-31T11:28:23Z,1701.00736v1,arXiv
152,2016-12-31T16:41:43Z,1701.00138v2,arXiv
153,2016-12-31T17:36:07Z,1701.00148v1,arXiv
154,2016-12-31T23:25:59Z,1701.00178v2,arXiv
155,2017-01-01T20:37:51Z,1701.00287v2,arXiv
156,2017-01-02T09:48:47Z,1701.00349v1,arXiv
157,2017-01-02T16:20:18Z,1701.00436v1,arXiv
158,2017-01-02T17:35:34Z,1701.00464v1,arXiv
159,2017-01-02T21:26:03Z,1701.00529v1,arXiv
160,2017-01-03T10:30:37Z,1701.00622v1,arXiv
161,2017-01-03T10:47:35Z,1701.00642v1,arXiv
162,2017-01-03T10:57:06Z,1701.00646v1,arXiv
163,2017-01-03T14:19:14Z,1701.01428v1,arXiv
164,2017-01-03T20:58:55Z,1701.00833v1,arXiv
165,2017-01-03T23:29:04Z,1701.00867v1,arXiv
166,2017-01-04T00:45:37Z,1701.00877v2,arXiv
167,2017-01-04T08:41:07Z,1701.01654v2,arXiv
168,2017-01-04T10:25:04Z,1701.02359v1,arXiv
169,2017-01-04T15:37:29Z,1701.01048v1,arXiv
170,2017-01-05T05:26:45Z,1701.01214v1,arXiv
171,2017-01-05T10:38:07Z,1701.01272v1,arXiv
172,2017-01-05T12:33:19Z,1701.01293v2,arXiv
173,2017-01-05T13:00:05Z,1701.01302v3,arXiv
174,2017-01-05T14:28:34Z,1701.01329v1,arXiv
175,2017-01-05T19:48:01Z,1701.01461v1,arXiv
176,2017-01-05T21:41:08Z,1701.01487v1,arXiv
177,2017-01-05T23:01:08Z,1701.01497v1,arXiv
178,2017-01-05T23:10:54Z,1701.02272v2,arXiv
179,2017-01-06T18:56:49Z,1701.01724v3,arXiv
180,2017-01-08T00:24:37Z,1701.01897v1,arXiv
181,2017-01-08T22:20:22Z,1701.02025v2,arXiv
182,2017-01-09T03:49:26Z,1701.02058v1,arXiv
183,2017-01-09T13:02:35Z,1701.02163v1,arXiv
184,2017-01-09T20:39:12Z,1701.02343v1,arXiv
185,2017-01-09T22:03:18Z,1701.02369v3,arXiv
186,2017-01-09T23:25:43Z,1701.02388v2,arXiv
187,2017-01-09T23:36:05Z,1701.02392v1,arXiv
188,2017-01-10T05:14:22Z,1701.02440v1,arXiv
189,2017-01-10T08:47:56Z,1701.02477v1,arXiv
190,2017-01-10T08:52:31Z,1701.03037v1,arXiv
191,2017-01-10T09:30:29Z,1701.02490v2,arXiv
192,2017-01-10T12:12:39Z,1701.02543v1,arXiv
193,2017-01-10T12:15:59Z,1701.02545v1,arXiv
194,2017-01-10T12:19:05Z,1701.02547v3,arXiv
195,2017-01-10T14:01:47Z,1701.02593v2,arXiv
196,2017-01-10T20:03:37Z,1701.03360v3,arXiv
197,2017-01-10T23:32:43Z,1701.02810v2,arXiv
198,2017-01-11T06:02:44Z,1701.02854v4,arXiv
199,2017-01-11T07:42:58Z,1701.02870v3,arXiv
200,2017-01-11T08:36:54Z,1701.02886v3,arXiv
201,2017-01-11T15:03:18Z,1701.03000v1,arXiv
202,2017-01-11T16:34:29Z,1701.03102v1,arXiv
203,2017-01-11T22:36:35Z,1701.03181v3,arXiv
204,2017-01-12T03:31:10Z,1701.03220v1,arXiv
205,2017-01-12T05:42:22Z,1701.03240v2,arXiv
206,2017-01-12T12:25:42Z,1701.03322v2,arXiv
207,2017-01-12T20:39:03Z,1701.03500v7,arXiv
208,2017-01-13T06:32:14Z,1701.03571v1,arXiv
209,2017-01-13T07:26:00Z,1701.03578v1,arXiv
210,2017-01-13T16:33:52Z,1701.03714v1,arXiv
211,2017-01-13T17:52:07Z,1701.03757v2,arXiv
212,2017-01-14T01:47:54Z,1701.03866v1,arXiv
213,2017-01-14T01:57:31Z,1701.03868v1,arXiv
214,2017-01-14T08:42:19Z,1701.03891v1,arXiv
215,2017-01-14T15:47:06Z,1701.03937v1,arXiv
216,2017-01-15T10:38:17Z,1701.04024v3,arXiv
217,2017-01-15T16:18:05Z,1701.04067v1,arXiv
218,2017-01-15T17:14:40Z,1701.04079v1,arXiv
219,2017-01-15T21:24:45Z,1701.04113v1,arXiv
220,2017-01-15T23:52:49Z,1701.04128v2,arXiv
221,2017-01-16T02:39:01Z,1701.04143v1,arXiv
222,2017-01-16T10:04:05Z,1701.04222v1,arXiv
223,2017-01-16T10:52:51Z,1701.04238v1,arXiv
224,2017-01-16T18:37:30Z,1701.04390v1,arXiv
225,2017-01-17T01:15:14Z,1701.04503v1,arXiv
226,2017-01-17T03:08:12Z,1701.04518v1,arXiv
227,2017-01-17T04:56:40Z,1701.04528v1,arXiv
228,2017-01-17T08:52:48Z,1701.04569v1,arXiv
229,2017-01-17T12:35:36Z,1701.04645v1,arXiv
230,2017-01-17T13:24:37Z,1701.04663v1,arXiv
231,2017-01-17T14:01:49Z,1701.04675v2,arXiv
232,2017-01-17T15:59:17Z,1701.04739v1,arXiv
233,2017-01-17T22:52:24Z,1701.04895v1,arXiv
234,2017-01-18T05:07:03Z,1701.04944v5,arXiv
235,2017-01-18T08:35:54Z,1701.04984v1,arXiv
236,2017-01-18T10:51:58Z,1701.05004v1,arXiv
237,2017-01-18T13:38:36Z,1701.05059v1,arXiv
238,2017-01-18T16:17:35Z,1701.05130v1,arXiv
239,2017-01-18T16:18:22Z,1701.05131v3,arXiv
240,2017-01-18T20:03:12Z,1701.05221v5,arXiv
241,2017-01-18T20:38:55Z,1701.05226v2,arXiv
242,2017-01-19T04:00:46Z,1701.05291v1,arXiv
243,2017-01-19T06:38:33Z,1701.05311v1,arXiv
244,2017-01-19T08:50:37Z,1701.05334v1,arXiv
245,2017-01-19T16:16:36Z,1701.05498v1,arXiv
246,2017-01-20T08:51:41Z,1701.05724v1,arXiv
247,2017-01-20T09:48:59Z,1701.07396v1,arXiv
248,2017-01-21T16:37:41Z,1701.06049v1,arXiv
249,2017-01-21T19:47:38Z,1701.06075v1,arXiv
250,2017-01-22T00:35:24Z,1701.06106v2,arXiv
251,2017-01-22T14:19:25Z,1701.06167v1,arXiv
252,2017-01-22T23:03:11Z,1701.06233v1,arXiv
253,2017-01-23T01:36:10Z,1701.06247v1,arXiv
254,2017-01-23T13:20:05Z,1701.06375v1,arXiv
255,2017-01-23T13:48:35Z,1701.06388v1,arXiv
256,2017-01-23T15:26:01Z,1701.06450v1,arXiv
257,2017-01-23T18:03:52Z,1701.06532v1,arXiv
258,2017-01-23T21:18:33Z,1701.06635v1,arXiv
259,2017-01-23T21:38:52Z,1701.06641v1,arXiv
260,2017-01-23T22:03:08Z,1701.06649v1,arXiv
261,2017-01-24T00:59:42Z,1701.06699v1,arXiv
262,2017-01-24T06:06:25Z,1701.06741v3,arXiv
263,2017-01-24T06:26:01Z,1701.06745v1,arXiv
264,2017-01-24T09:07:59Z,1701.07398v1,arXiv
265,2017-01-24T13:02:27Z,1701.06852v2,arXiv
266,2017-01-24T16:39:05Z,1701.06972v1,arXiv
267,2017-01-24T23:01:34Z,1702.01018v1,arXiv
268,2017-01-24T23:04:32Z,1701.07102v1,arXiv
269,2017-01-24T23:11:15Z,1701.07103v1,arXiv
270,2017-01-25T01:20:34Z,1701.07123v1,arXiv
271,2017-01-25T06:46:14Z,1701.07179v2,arXiv
272,2017-01-25T08:44:04Z,1701.07204v4,arXiv
273,2017-01-25T10:01:39Z,1701.07232v1,arXiv
274,2017-01-26T11:21:50Z,1701.07657v1,arXiv
275,2017-01-26T13:36:43Z,1701.07696v2,arXiv
276,2017-01-26T16:14:40Z,1701.07756v1,arXiv
277,2017-01-26T16:42:29Z,1701.08100v1,arXiv
278,2017-01-26T16:52:22Z,1701.07769v1,arXiv
279,2017-01-27T08:57:40Z,1701.08661v2,arXiv
280,2017-01-27T11:27:45Z,1701.08665v1,arXiv
281,2017-01-27T16:02:54Z,1701.08096v1,arXiv
282,2017-01-27T17:35:56Z,1701.08125v1,arXiv
283,2017-01-27T21:00:19Z,1701.08190v1,arXiv
284,2017-01-27T21:02:52Z,1701.08191v1,arXiv
285,2017-01-28T05:06:11Z,1701.08251v2,arXiv
286,2017-01-28T05:17:25Z,1701.08254v1,arXiv
287,2017-01-28T08:32:35Z,1701.08269v2,arXiv
288,2017-01-28T16:38:39Z,1701.08301v1,arXiv
289,2017-01-28T16:52:13Z,1701.08302v2,arXiv
290,2017-01-28T17:45:58Z,1701.08305v1,arXiv
291,2017-01-28T17:55:04Z,1701.08306v1,arXiv
292,2017-01-28T19:22:52Z,1701.08317v5,arXiv
293,2017-01-28T19:28:29Z,1701.09083v1,arXiv
294,2017-01-29T01:25:57Z,1701.08343v1,arXiv
295,2017-01-29T13:19:07Z,1701.08374v1,arXiv
296,2017-01-29T21:18:22Z,1701.08431v4,arXiv
297,2017-01-30T11:17:14Z,1701.08546v2,arXiv
298,2017-01-30T11:53:59Z,1701.08761v1,arXiv
299,2017-01-30T12:18:30Z,1701.08567v2,arXiv
300,2017-01-30T12:34:02Z,1701.09042v1,arXiv
301,2017-01-30T16:31:44Z,1701.08687v1,arXiv
302,2017-01-30T17:01:31Z,1701.08709v2,arXiv
303,2017-01-30T18:32:59Z,1701.08744v1,arXiv
304,2017-01-30T18:59:04Z,1701.08756v3,arXiv
305,2017-01-30T19:22:01Z,1701.08789v1,arXiv
306,2017-01-30T20:13:17Z,1701.08810v3,arXiv
307,2017-01-30T21:27:14Z,1701.08832v1,arXiv
308,2017-01-30T21:56:18Z,1701.08840v1,arXiv
309,2017-01-30T23:01:15Z,1701.08868v1,arXiv
310,2017-01-31T00:16:15Z,1701.08878v1,arXiv
311,2017-01-31T09:20:17Z,1701.08954v2,arXiv
312,2017-01-31T10:48:39Z,1702.00260v1,arXiv
313,2017-01-31T11:02:37Z,1702.06000v1,arXiv
314,2017-01-31T11:54:15Z,1701.09000v1,arXiv
315,2017-01-31T16:36:06Z,1701.09123v1,arXiv
316,2017-01-31T19:07:43Z,1702.00020v1,arXiv
317,2017-01-31T23:26:06Z,1702.02215v1,arXiv
318,2017-02-01T05:16:55Z,1702.00137v1,arXiv
319,2017-02-01T08:33:21Z,1702.00159v1,arXiv
320,2017-02-01T15:34:27Z,1702.00318v1,arXiv
321,2017-02-02T04:49:22Z,1702.00539v3,arXiv
322,2017-02-02T14:44:17Z,1702.00700v1,arXiv
323,2017-02-02T18:45:38Z,1702.00780v1,arXiv
324,2017-02-02T22:38:10Z,1702.00858v1,arXiv
325,2017-02-03T10:11:40Z,1702.00953v1,arXiv
326,2017-02-03T19:26:01Z,1702.01135v2,arXiv
327,2017-02-03T20:10:24Z,1702.01145v1,arXiv
328,2017-02-03T23:44:02Z,1702.01205v1,arXiv
329,2017-02-03T23:56:58Z,1702.01208v1,arXiv
330,2017-02-04T02:23:55Z,1702.01226v1,arXiv
331,2017-02-04T12:35:37Z,1702.02032v1,arXiv
332,2017-02-04T17:54:59Z,1702.01313v1,arXiv
333,2017-02-04T19:49:06Z,1702.01332v1,arXiv
334,2017-02-06T06:43:16Z,1702.01510v1,arXiv
335,2017-02-06T13:05:58Z,1702.01601v1,arXiv
336,2017-02-06T14:10:28Z,1702.02461v1,arXiv
337,2017-02-06T17:47:08Z,1702.01721v1,arXiv
338,2017-02-06T21:13:43Z,1702.01795v2,arXiv
339,2017-02-06T22:19:58Z,1702.01807v2,arXiv
340,2017-02-07T06:02:50Z,1702.01886v1,arXiv
341,2017-02-07T12:01:08Z,1702.01975v2,arXiv
342,2017-02-07T13:02:09Z,1702.01991v3,arXiv
343,2017-02-07T15:45:39Z,1702.02470v1,arXiv
344,2017-02-07T15:59:19Z,1702.02073v1,arXiv
345,2017-02-07T23:12:45Z,1702.02223v1,arXiv
346,2017-02-08T02:54:25Z,1702.02258v2,arXiv
347,2017-02-08T04:27:11Z,1702.02277v1,arXiv
348,2017-02-08T06:51:33Z,1702.02302v2,arXiv
349,2017-02-08T16:57:48Z,1702.02519v2,arXiv
350,2017-02-08T17:46:37Z,1702.02540v2,arXiv
351,2017-02-08T20:23:59Z,1702.02604v2,arXiv
352,2017-02-08T21:49:46Z,1702.02628v2,arXiv
353,2017-02-09T01:35:31Z,1702.04299v1,arXiv
354,2017-02-09T02:02:27Z,1702.02676v1,arXiv
355,2017-02-09T12:58:23Z,1702.02817v1,arXiv
356,2017-02-09T13:18:08Z,1702.02821v1,arXiv
357,2017-02-09T13:21:33Z,1702.02823v1,arXiv
358,2017-02-09T16:50:23Z,1702.02890v1,arXiv
359,2017-02-10T01:48:40Z,1702.03037v1,arXiv
360,2017-02-10T02:30:22Z,1702.03044v2,arXiv
361,2017-02-10T10:31:57Z,1702.03121v1,arXiv
362,2017-02-10T18:24:13Z,1702.03274v2,arXiv
363,2017-02-11T02:21:42Z,1702.04615v1,arXiv
364,2017-02-11T09:48:12Z,1702.03401v1,arXiv
365,2017-02-11T17:34:34Z,1702.03443v2,arXiv
366,2017-02-12T04:53:25Z,1702.03488v2,arXiv
367,2017-02-12T14:58:45Z,1702.04638v2,arXiv
368,2017-02-12T22:38:42Z,1702.03584v2,arXiv
369,2017-02-12T23:12:01Z,1702.03592v1,arXiv
370,2017-02-12T23:23:17Z,1702.03594v1,arXiv
371,2017-02-13T04:29:14Z,1702.03627v1,arXiv
372,2017-02-13T07:08:28Z,1702.03654v1,arXiv
373,2017-02-13T11:46:04Z,1702.03724v1,arXiv
374,2017-02-13T13:33:47Z,1702.03767v2,arXiv
375,2017-02-13T15:23:06Z,1702.03812v1,arXiv
376,2017-02-13T15:26:27Z,1702.03814v3,arXiv
377,2017-02-13T16:31:06Z,1702.03859v1,arXiv
378,2017-02-13T18:52:04Z,1702.03920v2,arXiv
379,2017-02-13T19:00:04Z,1702.03935v1,arXiv
380,2017-02-13T23:20:22Z,1702.04018v1,arXiv
381,2017-02-14T02:29:29Z,1702.04047v3,arXiv
382,2017-02-14T15:44:26Z,1702.04267v2,arXiv
383,2017-02-14T16:34:05Z,1702.04280v2,arXiv
384,2017-02-14T16:42:49Z,1702.04282v1,arXiv
385,2017-02-14T17:24:04Z,1702.06186v2,arXiv
386,2017-02-14T21:18:17Z,1702.04389v1,arXiv
387,2017-02-14T23:43:32Z,1702.04423v1,arXiv
388,2017-02-15T09:45:23Z,1702.04521v1,arXiv
389,2017-02-15T11:12:34Z,1702.05383v1,arXiv
390,2017-02-15T12:25:28Z,1702.04577v2,arXiv
391,2017-02-15T12:58:39Z,1702.04584v1,arXiv
392,2017-02-15T13:22:57Z,1702.04594v1,arXiv
393,2017-02-15T13:25:26Z,1702.04595v1,arXiv
394,2017-02-15T20:40:12Z,1702.04767v2,arXiv
395,2017-02-16T03:39:07Z,1702.04849v2,arXiv
396,2017-02-16T13:29:30Z,1702.04956v1,arXiv
397,2017-02-16T19:14:00Z,1702.05112v1,arXiv
398,2017-02-17T04:46:24Z,1702.05222v2,arXiv
399,2017-02-17T08:20:37Z,1702.05250v1,arXiv
400,2017-02-17T09:26:10Z,1702.05270v1,arXiv
401,2017-02-17T15:12:31Z,1702.05376v1,arXiv
402,2017-02-17T17:02:29Z,1702.05437v2,arXiv
403,2017-02-17T18:52:11Z,1702.05472v2,arXiv
404,2017-02-17T20:39:38Z,1702.05515v1,arXiv
405,2017-02-17T22:11:45Z,1702.05532v2,arXiv
406,2017-02-18T09:46:32Z,1702.05589v2,arXiv
407,2017-02-18T23:46:10Z,1702.05677v1,arXiv
408,2017-02-19T07:19:52Z,1702.05710v1,arXiv
409,2017-02-19T17:57:10Z,1702.05774v1,arXiv
410,2017-02-19T18:23:47Z,1702.05778v1,arXiv
411,2017-02-19T21:51:48Z,1702.05800v2,arXiv
412,2017-02-20T05:51:18Z,1702.05865v1,arXiv
413,2017-02-20T06:17:02Z,1702.05870v5,arXiv
414,2017-02-20T09:56:34Z,1702.06831v2,arXiv
415,2017-02-20T13:52:57Z,1702.05970v2,arXiv
416,2017-02-20T16:31:56Z,1702.06053v4,arXiv
417,2017-02-20T16:32:07Z,1702.06054v1,arXiv
418,2017-02-20T19:22:21Z,1702.06151v1,arXiv
419,2017-02-20T22:43:54Z,1702.06199v1,arXiv
420,2017-02-21T01:06:11Z,1702.06230v3,arXiv
421,2017-02-21T02:14:47Z,1702.06238v2,arXiv
422,2017-02-21T03:41:49Z,1702.06253v1,arXiv
423,2017-02-21T11:07:27Z,1702.06329v1,arXiv
424,2017-02-21T11:29:28Z,1702.06334v2,arXiv
425,2017-02-21T14:35:55Z,1702.06404v1,arXiv
426,2017-02-22T03:14:05Z,1702.06662v1,arXiv
427,2017-02-22T04:34:31Z,1702.06674v2,arXiv
428,2017-02-22T08:19:38Z,1702.06700v1,arXiv
429,2017-02-22T11:48:35Z,1702.06763v8,arXiv
430,2017-02-22T12:36:21Z,1702.06776v1,arXiv
431,2017-02-22T14:51:52Z,1702.06820v1,arXiv
432,2017-02-22T16:28:11Z,1702.06879v2,arXiv
433,2017-02-22T17:54:23Z,1702.06915v2,arXiv
434,2017-02-22T18:15:42Z,1702.06925v3,arXiv
435,2017-02-22T18:35:43Z,1702.06934v1,arXiv
436,2017-02-22T18:58:25Z,1702.06943v2,arXiv
437,2017-02-22T19:10:30Z,1702.06970v1,arXiv
438,2017-02-22T20:57:29Z,1702.07001v1,arXiv
439,2017-02-22T22:34:57Z,1702.07031v1,arXiv
440,2017-02-23T08:35:45Z,1702.07134v2,arXiv
441,2017-02-23T10:51:32Z,1702.07168v1,arXiv
442,2017-02-23T12:36:14Z,1702.07193v1,arXiv
443,2017-02-23T16:34:07Z,1702.07281v2,arXiv
444,2017-02-24T02:30:15Z,1702.07450v2,arXiv
445,2017-02-24T06:37:06Z,1702.07475v1,arXiv
446,2017-02-24T08:30:43Z,1702.07492v1,arXiv
447,2017-02-24T11:28:02Z,1702.07543v2,arXiv
448,2017-02-24T22:14:30Z,1702.07784v1,arXiv
449,2017-02-25T03:20:49Z,1702.07826v2,arXiv
450,2017-02-25T07:29:24Z,1702.07847v2,arXiv
451,2017-02-25T11:48:50Z,1702.08441v1,arXiv
452,2017-02-25T13:12:26Z,1702.07889v1,arXiv
453,2017-02-25T20:15:55Z,1702.07944v2,arXiv
454,2017-02-26T03:19:13Z,1702.07983v1,arXiv
455,2017-02-26T10:41:26Z,1703.01977v1,arXiv
456,2017-02-26T14:43:38Z,1702.08039v2,arXiv
457,2017-02-27T07:16:41Z,1702.08165v2,arXiv
458,2017-02-27T08:53:31Z,1702.08192v1,arXiv
459,2017-02-27T10:36:36Z,1702.08222v1,arXiv
460,2017-02-27T13:54:44Z,1702.08286v2,arXiv
461,2017-02-27T16:44:38Z,1702.08367v3,arXiv
462,2017-02-27T17:38:31Z,1702.08392v1,arXiv
463,2017-02-27T17:48:17Z,1702.08400v3,arXiv
464,2017-02-27T19:00:00Z,1702.08456v1,arXiv
465,2017-02-27T19:28:40Z,1702.08484v2,arXiv
